A4278,sampigehalli sampige halli in front of government milk dairy
A124,sangam circle jayanagara 8th block beside bangalore water supply
A197,sangam circle jayanagara 8th block beside indian tyre center
A805,sangam circle jayanagara 8th block beside raghavendra veg.
A3818,sanjay gandhi nagar lakshmidevi nagara in front of veena english school
A5242,sanjay gandhi nagar lakshmidevi nagara opposite of veena english school
A2047,sanjay nagara sanjaya nagara beside jyothivana park
A1722,sanjay nagara sanjaya nagara beside nandini milk parlour
A1684,sanjeevana palya beside open area
A2134,sanjeevini nagar kodigehalli sanjeevini nagara beside moksha bakery & sweets
A4986,sanklipura shankripura beside pitty shop
A4402,sanne gate devanahalli in front of railway track
A4907,sap itpl whitefield in front of fortune hotel
A911,sap itpl whitefield in front of sap
A2516,sapthagiri college chikka banawara kirloskar layout beside new udupi upahara
A2026,sapthagiri college chikka banawara kirloskar layout beside sapthagiri college
A3287,sapthagiri college kirloskar layout beside sapthgiri general store
A2025,sapthagiri hospital gelyara balaga beside sapthagiri hospital
A3344,sapthagiri layout beside sri lakshmi venkateshwara provision stores
A161,sarai palya nagawar
A961,sarakki
A1224,sarala birla academy
A1299,saraswathi nagara vijayanagara bank colony poojappa layout near by vishveshwaraya credit co-operative bank
A3229,saraswathi nagara vijayanagara poojappa layout opposite of chandru furniture shop
A3793,saraswathi nagara vijayanagara saraswathi nagara in front of vijayanagara police out post
A2409,saraswathipura saraswathi puram main road in front of sathya shruthi ganapahti temple
A603,sarjapura
A1191,sarjapura bus stand
A2332,sarjapura circle
A2197,sarjapura cross bellandur in front caze carage
A825,sarjapura cross hsr layout in front of shobha granet apartment
A1190,sarjapura police station
A604,sarjapura police station police station
A5050,sarjapura police station sarjapura police station
A2754,sarkar guttahalli beside jothi school
A1550,satellite club
A1283,sathanur colony sathanuru beside govt primary school
A2569,sathanur colony sathanuru beside temple
A1282,sathanur sathanuru beside open area
A2570,sathanuru sathanuru beside temple
A2736,satya sai hospital
A5056,savanadurga behind lakshminarasimha swamy temple
A2609,sbi bank
A1822,sbm atm
A2471,school opposite of j.u.industrial training institute
A3190,school udipalya in front of saraswathi provision stores
A4841,seebakatte manchegowdana palya opposite of basaveshwara temple
A4545,seegehalli
A1616,seegehalli cross beside open area(hunasemara)
A4544,seegehalli gate
A622,seegehalli gate kadugodi opposite of govt primary school
A2207,seegehalli seegehalli near milk dairy
A5061,seegehalli sigehalli in front of samudaya bhavana
A3033,seetakepanahalli gate seethakempanahalli gate beside anjaneya swamy temple
A3139,seetakepanahalli gate seethakempanahalli gate beside open area
A4884,seetha circle banashankari 1st stage in front of sbi bank atm
A241,seetha cricle
A4344,seetha kempanahalli cross
A5020,seetha kempanahalli cross seetha kempanahalli beside open area
A3030,seetha kempanahalli seetha kempanahalli beside anjaneya temple
A2532,seethanayakanahalli
A4257,shabari nagara shabari nagara beside open area
A1345,shakthi resorts
A3791,shampura shampura in front of ambedkar college
A2520,shampura shampura opposite of abhishake darshini
A3787,shampura shampura opposite of ambedkar college
A1800,shanabhoganahalli dibbur shanboganahalli beside residential area
A3892,shaneshwara temple hosakere halli kerepalya opposite of shaneshwara temple
A4988,shanimahathma devasthana
A1125,shanimahathma devasthana adjacent to temple
A1229,shanimahathma devasthana opp to temple
A1012,shanimahathma temple
A3613,shanimahatma temple
A1886,shankar mutt
A3120,shankar mutt basaveshwaranagara beside honey-b bakery  indian health center
A1417,shankar mutt basaveshwaranagara in front of swamy vivekananda park
A3306,shankar nagara shankara nagara in front of lakshmi janardhana iyengar bekary
A582,shankar nagara shankara nagara in front of syndicate bank atm  opposite of syndicate bank
A5064,shankararnag bus stop kamalanagara beside govt school and bmtc bus stand
A1344,shanmuka temple b.e.m.l. layout  5th stage opposite of uma maheshwari real estates
A3562,shanthi layout
A2882,shanthi nagar bus stand
A4159,shanthi nagara beside open area
A1794,shanthi nagara bus station
A106,shanthi nagara bus station shanthi nagar opposite to shanthinagar ttmc
A2910,shanthi talkies
A3129,shanthinagar bus stand shanthi nagara beside bmtc bus stand big bazaar
A1422,shanthinagar ttmc
A450,shanthinagara beside open area
A3857,shanthinagara shanthi nagara beside ashwatha khatte
A9,shanthinagara shanthi nagara beside petty shop
A2425,shanthinagara shanthinagara opposite of nandini hotel
A2902,shanthinikethan layout
A3769,shanthinikethana layout
A2631,shanubhogana halli
A2936,shanubhogana halli shanubhogana halli in front of govt.higher primary school
A1692,shanubhogana halli thippagondanahalli opposite of government primary school
A1220,shanubhoganahalli shanubhogana halli opposite of govt.higher primary school
A364,shanumangala cross in front of veeranjaneya temple
A365,shanumangala shyanumangala in front of anganavadi
A5072,sharada nagara
A636,sharavathi hotel
A2037,shasthri bekary banashankari  2nd stage in front of kamma mahila credit co-operative socity
A2093,shasthri bekary jayanagara  7th block in front of girimanjis body shop
A4244,shastri palya k.g.shastri palya beside residential area
A2698,shegehalli
A2247,shell petrol bank
A2576,sheni mahatma temple
A3285,sheshadri nagara
A637,sheshadripuram college
A2113,sheshagiri halli mysore road sheshagiri pura opposite of water tank
A373,sheshagiri halli mysore road sheshagirihalli in front of muthuraya swamy temple
A1916,sheshagiri halli mysore road sheshagirihalli opposite of muthuraya swamy temple
A2731,shettigere chikkajala shettigere opposite of narayanappa traders
A3405,shettigere shettigere in front of narayanappa traders
A1628,shettigowdana doddi in front of ganesha temple
A4211,shettigowdana doddi opposite of ganesha temple
A487,shettihalli anekal taluk in front of milk product co-operative society
A4222,shettty halli shettihalli beside sri sumuka bakery
A4221,shetty halli  cross jalahalli beside state bank atm
A54,shetty halli cross indian air force jalahalli near & opposite of state bank of india atm
A2773,shikaripalya cross
A2320,shikaripalya cross electronic city opposite of wipro gate
A4630,shikaripalya gollahalli beside church
A4637,shikaripalya hulimangala post in front of government junior urdu school
A3960,shikaripalya opposite of government junior urdu school
A3465,shilpa bakery horamavu agara beside shilpa stores and bakery
A4258,shiluvepura silave main road beside a-one business corner
A2903,shiridi sai temple bda 80ft rd
A1547,shiridi sai temple beside open area
A883,shirke khb quarters
A3354,shiva bar
A2766,shiva ittige factory opposite of brick factory
A51,shivajinagar bus station
A440,shivajinagar bus station shivaji nagara beside bmtc bus stand
A4817,shivakote shivakote beside basaveshwara provision stores
A2656,shivakote shivakote beside open area
A3910,shivakote shivakote beside primary school
A5277,shivakote shivakote beside sri raghavendra bakery
A3976,shivanahalli
A1426,shivanahalli shivanagara in front of arya cars
A1382,shivananda store kumara park east beside khadi emporium
A434,shivananda store neharu nagara beside desai nursing home
A515,shivananda stores kumara park east beside bharath sevadal
A2891,shivananda stores vasantha nagara beside sea rock restaurant
A4741,shivanapura
A5038,shivanapura gate shivanapura colony beside open area
A5137,shivanapura shivanapura beside anganawadi kendra
A5224,shivanapura shivanapura near gunduru
A1686,shivanasandra in front of ashwatha katte
A2608,shivarama karanth layout 10th cross
A2607,shivarama karanth layout 13th cross
A2606,shivarama karanth layout 17th cross
A1267,shoolay circle
A3574,shringarapura sringarapura beside allied sales corporation
A1284,shrinivasapura cross srinivasapura beside open area
A1876,shriramanahalli gate in front of mahalakshmi temple
A4689,shylendra doddi
A3773,shylendra doddi sheelendra doddi beside open area
A4176,sidda bhoomi palya in front of maramma temple
A4925,siddaganga college nelamangala beside ganesha temple
A1662,siddaganga college nelamangala beside shree sidda ganga first grade college
A3798,siddaganga school chandra layout 1st stage in front of siddaganga school
A1981,siddaganga school chandra layout 1st stage opposite of siddaganga school
A4806,siddana hosahalli siddannahosahalli beside ashwatha khatte
A14,siddana hosahalli siddannahosahalli beside nisarga merchants finance
A1731,siddapura
A2547,siddapura 7th cross someshwara nagara opposite of posaly international
A5063,siddapura siddapura govt.primary school
A205,siddapura siddapura opposite of govt.primary school
A4192,siddartha badavane
A4698,siddayyanadoddi
A4714,siddayyanapalya
A7,siddhartha school beside open area
A4770,sidedahalli sidedahalli beside ashwatha khatte
A1501,sidedahalli sidedahalli beside sri ram medicals
A2809,sidihosakote anekal taluk opposite of government senior primary school
A2288,siemens
A4226,siemens bank
A2084,sigehalli gate
A4199,sigehalli gate sigehalli beside open area
A468,sigehalli gate sigehalli in front of nanjundeshwara store
A3557,sigehalli seegehalli in front of govt primary school
A5140,silk board attibele road madiwala opposite of bank of india & flyover
A999,silk farm
A2335,silk form
A1187,silk form medahalli biraguppe post in front of srinivas industries
A2304,simense
A815,sindhi colony cox town opposite of bbmp choultry
A1274,sindhi colony frazer town in front of bbmp choultry
A2724,singahalli singahalli beside pitty shop
A4377,singahalli singahalli beside raitha sahakara sangha office
A5125,singanayakanahalli in front of mariyamma temple
A1873,singanayakanahalli in front of vinayaka temple
A494,singanayakanahalli opposite of vinayaka temple
A4302,singanayakanahalli singanayakanahalli opposite of govt. school
A2461,singapura layout singapura layout beside shree lakshmi steel center
A2460,singapura singapura village beside open area
A3932,singarahalli nagamangala in front of madduramma temple
A1142,singasandra
A4647,singasandra electronic city post opposite of fruit market gate
A547,singayyana palya hoodi in front of gears & pinions pvt ltd
A3509,singayyanpallya hoodi opposite of bimal auto agency
A1972,singayyanpallya hoodi opposite of gears & pinions pvt ltd
A4657,singena agrahara anekal taluk beside milk dairy
A3698,singenahara
A479,singhena agrahara anekal taluk opposite of milk dairy
A2321,singhena agrahara cross
A2544,singhena agrahara cross electronic city post beside fruit market
A293,sirsi circle
A3098,sirsi circle opp to police grounds
A382,sirsi circle sirsi circle
A4826,sitha rama palya seetharama palya in front of water tank
A3132,sjes college
A915,sjr park itpl whitefield in front of sjr group
A4904,sjr park itpl whitefield opposite of sjr group
A1089,sln city tavarekere beside open area
A2670,soladevana halli  soladevana halli beside police station
A3273,soladevana halli police station soladevana halli beside provision store
A2416,soladevana halli soladevanahalli in front of anjaneya temple
A2525,sollepura sollepura
A5295,solur in front of milk dairy
A4724,soluru
A4725,soluru gate
A4674,solusapura sarjapura  hobli beside govt. primary school
A4644,solusapura sarjapura  hobli opposite of govt. primay school & ashwatha katte
A4428,somalapura cross medahalli opposite of anjaneya statue
A4445,somalapura cross somalapura beside open area
A4444,somalapura somalapura beside hunasemara
A3188,somanahalli  somanahalli in front of veterinary hospital
A3187,somanahalli gate somanahalli in front of saraswathi electronics
A3894,somanahalli gate somanahalli in front of venkateshwara bakery
A5141,somashettihalli gate somashettihalli  gate beside open area
A4224,somashettihalli somashettihalli beside library
A3684,somasundarapalya
A3962,somasundarapalya cross
A4588,somasundarapalya somasundrapalya layout hsr post in front of friend tailor & amith bakery
A3691,somasundarapalya somasundrapalya layout hsr post opposite of friend tailor & amith bakery
A4487,somathanahalli gate budigere road somatanahalli in front of anjaneya temple
A4491,somathanahalli gate budigere road somatanahalli opposite of anjaneya temple
A4492,somathanahalli somatanahalli in front of milk dairy
A3197,sommanahalli gate kanakapura road somanahalli in front of kavitha hardware
A3994,sommanahalli gate kanakapura road somanahalli opposite of venkateshwara bakery
A5145,sompura
A605,sompura gate
A3349,sonal garments peenya industrial area in front of sonal garments
A147,sonal garments peenya industrial area opposite of sonal garments
A4085,sonara doddi
A1663,sondekoppa bypass nelamangala beside open area
A4924,sondekoppa bypass nelamangala beside sri krishna bakery and sweets
A2417,sondekoppa cross beside open area
A1655,sondekoppa sondekoppa beside akshaya bakery & sweets
A776,sondekoppa sondekoppa beside grama panchyath office
A4501,sonnadevanahalli cross sonne devanahalli
A3777,sonnallipura
A4713,sonnanayakanpura
A5199,sonnappanahalli betta ulsoor near government school
A1539,sonnappanahalli betta ulsoor opposite of anjaneya temple
A1540,sonnappanahalli betta ulsoor opposite of government school
A4953,sonne halli sonnenahalli beside water tank
A2218,sonnenahalli bridge open area
A4958,sonnenahalli hospital in front of government hospital
A4324,sonnenahalli hospital sonnenahalli beside govt. hospital
A2202,sonnenahalli open area
A3142,sonnenahalli sonnenahalli beside milk dairy
A4337,sonnenahalli sonnenahalli beside open area
A4678,soppahalli anekal taluk beside sri renuka yellamma devi temple
A3605,sorahunase temple
A2481,soraunase cross varthuru opposite of government veterinary hospital
A3529,soukhya hospital nadavathi in front of railway tracks & soukya hospital
A5149,soundarya layout
A3872,south end circle
A4971,southe gowdana halli sowthe gowdanahalli opposite of anjaneya temple
A3157,southend circle
A1772,southend circle basavanagudi beside gandharva family bar
A1312,southend circle basavanagudi beside ntt data office
A1212,sowdamini kalyana mantapa bank colony in front of b.b.m.p. office
A1023,sowdamini kalyana mantapa bank colony in front of sowdamini kalyana mantapa
A3377,spathagiri layout beside open area
A904,spice garden
A3255,sports authority of india sports authority of india beside swimming pool
A227,sreenivagilu koramangala ring road beside asc north complex
A2644,sreenivagilu koramangala ring road beside muneshwara temple
A3435,sreerampura dasarahalli bellary road dasarahalli beside annaporna temple
A4313,sri banashankri layout banashankari layout beside open area
A245,sri krishna traders
A5122,sri rajarajeshwari colony adjacent to open field
A4265,sri shaneshwara swamy temple beside kavitha electricals & engineering works
A2228,sri shaneshwara swamy temple beside shaneshwara temple
A2318,sridhara gudda kodipalya in front of amaravathi condiments
A3240,sridhara gudda kodipalya opposite of amaravathi condiments
A3261,srigandha kaval
A5151,srinagar bus stand
A3844,srinagara hanuman temple
A5110,srinidhi hotel dodda banasawadi in front of srinidhi hotel
A5158,srinivagilu natta gate beside sri golden bar & restaurant
A4997,srinivas nagara srinivasanagara beside mannapuram gold loan  nakshathra bar & restaurant
A2103,srinivas nagara srinivasanagara opposite of hindu military hotel
A186,srinivasa kalyana mantapa ittamadu opposite of double coconut trees
A647,srinivasa nagara banashankari 1st stage  srinivasa nagara in front of mangaladeep medicals
A243,srinivasa nagara banashankari 1st stage  srinivasanagara opposite of bank of baroda
A5154,srinivasa nagara banashankari 1st stage in front of bank of baroda
A3089,srinivasa nagara srinivasanagara in front of shankara timbers
A5076,srinivasa pura srinivasapura in front of srushti apartments
A584,srinivasa temple mahalakshmi layout in front of bbmp park
A2785,srinivasa temple mahalakshmi layout opposite of srinivasa temple
A553,srinivasapura
A5162,srinivasapura colony srinivasapura in front of nandhini milk parlour
A4947,srinivasapura cross k.j. srinivasapura beside open area
A3379,srinivasapura cross kogilu beside oxford english school
A1070,srinivasapura gate srinivasapura beside sri annapoorneshwari sweets & condiments
A1340,srinivasapura gate srinivasapura in front of satish bike centre garage
A5077,srinivasapura gate srinivasapura opposite of sri annapoorneshwari sweets & condiments
A4170,srinivasapura k gollahalli
A5107,srinivasapura kogilu beside open area
A2424,srinivaspura shanthinagara in front of inter garden india pvt. ltd
A5163,sripathi halli in front of primary school
A2621,srirama
A3545,srirama reddy layout vignana nagara in front of tasty bites bakery
A4612,srirama temple
A4078,srirama temple gottigehalli opposite of muneshwara temple
A491,sriramanahalli cross opposite of mahalakshmi temple
A4862,sriramapura colony sriramapura colony (mantapa) in front of petty shop
A2562,sriramapura cross srirampura in front of m.g.m.institute of rural industrial development
A5015,srirampura bashyamnagara srirampura opposite of srinivasa bar
A1826,srirampura cross jakkuru beside mahatma gandhi institute of rural energy & development
A4837,srirampura cross jakkuru opposite of sushmitha condiments
A3715,srirampura hennagara post beside hunasemara & residence
A1827,srirampura srirampura beside mestripalya lake
A1445,srr kalyana mantapa o.m.b.r.layout beside s.r.r. kalyana mantapa
A1335,srs jalahalli cross
A5111,srs kalyana mantapa o.m.b.r.layout opposite of s.r.r.kalyana mantapa
A3364,srs mathikere kammagondanahalli beside s.r.s. printers
A28,srs mathikere kammagondanahalli beside sri venkateshwara rice traders
A2841,ssvb bakery
A2434,st .josephs high schools
A3055,st bentic school anchepalya opposite of st.benedicts english school
A656,st john hospital
A3086,st john hospital hosur road
A3650,st johns hospital
A1453,st joseph boys high school
A1770,st joseph high scholl
A3572,st josephs school
A2293,st marrys school
A302,st marthas hospital beside police head quarters
A4703,st marys school
A947,st patric church
A4920,st patric church 
A4609,st philomena school sarjapura opposite of st.philomena school
A1736,st. patrics church
A4623,st.mary�s school
A35,state bank bel circle bharat electronics limited in front of bharat electronics limited park
A2912,state bank bel circle bharat electronics limited in front of hotel shri mahalasha darshan
A211,state bank of india beside honda servising company
A724,steel factory dodda banasawadi in front of s.m.r.vinay harmony apartments
A3494,steel factory dodda bansawadi in front of dmm auto mobiles
A222,stjohns hospital
A210,stjosephs college
A786,sub register office
A1696,sub register office lakkuppe in front of lakshmi venkataeshwara provision store
A4202,sub register office lakkuppe in front of shivraj motors
A4930,sub register office nelamangala beside petty shop
A1421,subbaiah circle
A2259,subbaiah circle beside seetha lakshmi tower  ksbcl
A902,subbaiah circle devera bisanahalli in front of muthoot finance
A726,subbaianapalya subbaiahan palya beside ayyappa temple
A3492,subbaianapalya subbaiahan palya in front of ayyappa stores
A2374,subbanna garden subbanna garden in front of manjunath floor mill
A1078,subbarayappana palya cross gerupalya in front of faurecia private limited
A4131,subbarayappana palya cross gerupalya near faurecia private limited
A270,subbarayappana palya cross gerupalya opposite of faurecia private limited
A4132,subbarayappana palya subbarayappanapalya in front of anganavadi kendra
A4642,subhash nagara beside back appartment
A5214,subramanya nagara opposite of petty shop
A3823,subramanya temple hanumantha nagara in front of cauvery furniture showroom
A3113,subramanyanagara subramanya nagara beside electro systems pvt ltd
A2844,subramanyanagara subramanya nagra beside ravi wine shop
A972,subramanyapura co-operative society subramanya pura beside k.e.b.
A989,subramanyapura co-operative society subramanya pura opposite of k.e.b.
A2915,subramanyapura police station
A988,subramanyapura police station subramanya pura in front of post office
A973,subramanyapura police station subramanya pura in front of yadalam adi lakshmamma subbaiah shetty middle school
A2855,suddugunte palya sadgunte palya opposite of oracle company
A5164,sugatta beside aladamara
A5168,sugganahalli circle sugganahalli in front of r.g.digital studio
A5167,sugganahalli sugganahalli opposite of k.e.b.office  bescom
A594,sujatha talkies opposite of women university
A3121,sujatha talkies ramachandrapuram opposite of sujatha theatre
A2742,sulibele hoskote sulibele opposite of thirumala medicals
A4979,sulibele hoskote valmiki nagara opposite of mahalakshmi bakery
A5178,sulikere palya
A2399,sulikere sulikere beside open area
A5175,sulikere sulikere in front of government school
A5176,sulikere sulikere in front of vishweshwara swami high school
A5187,sulikere yelachaguppe beside open area
A4149,sulivara opposite of govt. school
A4148,suliwara cross beside i.s.r.o. center
A453,suliwara cross in front of i.s.r.o. center
A2451,suliwara cross opposite of i.s.r.o. center
A2382,suliwara in front of govt. school
A1958,sulthan palya rt nagara post in front of shiva sweets & bakery
A4848,sulthan palya rt nagara post opposite of sea horse aquarium
A1960,sulthan palya rt nagara post opposite of shiva sweets & bakery
A5180,sulthan palya sulthanpalya  rt nagara in front of state bank of india
A3036,sumana halli sumanahalli in front of sumanahalli depot 31
A1131,sumana halli sumanahalli opposite of sumanahalli depot 31
A140,summanahalli magadi road
A869,summanahalli magadi road sumanahalli under the flyover
A5113,sun shine school kalkere in front of sunshine school
A2992,sun shine school kalkere opposite of sunshine school
A4000,sundaram estate neloguli in front of chandy farm
A387,sunkadakatte
A1713,sunkadakatte sunkada katte in front of ashwatha katte
A4190,sunkadakatte tent road
A5075,sunkathpalya sunkalpalya opposite of sankranthi family garden dhaba
A4318,sunnagatta doddaballapura opposite of government school
A1747,super talkies cottonpet opposite of super talkies
A1051,surabhi j.p.nagara 8th phase  surabhi nagara in front of vinayaka timbers
A1042,surabhi j.p.nagara 8th phase  surabhi nagara opposite of vinayaka timbers
A5097,surabhi layout  yelahanka opposite of good shepherd church
A4832,surabhi layout yelahanka road yelahanka behind good shepherd church
A1877,suradenapura gate in front of g.k. bakery & sweets
A4347,suradenapura yelahanka road beside sri rama temple
A490,suradenapura yelahanka road opposite of g.k. bakery & sweets
A1227,suragajakkanahalli anekal road opp to provision stores
A1121,suragajakkanahalli anekal road petty shop
A5135,surya city chandapura opposite of k.h.b.arch
A3084,surya city chandapura post & anekal taluk opposite of b.m.t.c.department 32
A3725,suryacity gate chandapura in front of k.h.b.arch
A3325,suryodaya mill
A378,swaminarayana gurukul
A433,swastik  neharu nagara beside ssr travels
A2780,swastik neharu nagara beside malleshwarm police station
A577,swastik sheshadri puram in front of prasanna anjaneya temple
A2976,swastik sheshadri puram opposite of seshadripuram police station
A19,syndicate bank colony andrahalli syndicate bank layout beside open area
A247,syndicate bank hanumantha nagara in front of amrin bedding house
A4219,system jalahalli cross
A57,system jalahalli cross peenya industrial area in front of new timber industry
A151,system jalahalli cross peenya industrial area in front of sistems manufacturing pvt ltd
A3041,t b cross
A4225,t b hesaraghatta i.i.h.r.hesaraghatta beside nandini milk parlour
A77,t dasarahalli
A3104,t hosalli kannamangala palya open area
A1745,t r mill
A3786,t v tower
A4321,t.agrahara sadahalli in front of govt. school
A1989,talaguppe thalakuppe near parvathi temple
A5312,taluk office
A5081,tambuchettipalya
A2573,tambuchettipalya gate hoskote road
A159,tanisandra
A1830,tanisandra thanisandra opposite of iyengar bakery
A4072,taralu estate
A1020,taralu taralu opposite of government higher primary school
A4690,tata advance beside open area
A42,tata institute
A3840,tata institute bus stand
A3372,tata nagara opp to appartments
A2039,tata silk farm basavanagudi in front of garadi apartment
A2091,tata silk farm basavanagudi in front of sangeetha mobile shop
A4101,tataguni dodda tataguni in front of milk dairy
A1001,tataguni dodda tataguni opposite of milk dairy
A1021,tattaguppe tatguppe in front of dona paula clinic
A3211,tattaguppe tatguppe opposite of dona paula clinic
A3600,tattanur
A4701,tattekere
A781,tavare kere magadi road tavarekere beside petty shop
A1090,tavare kere magadi road tavarekere in front of maruthi medicals
A5267,tavare kere tavarekere magadi road
A3248,tavare kere tavarekere opposite of s.l.r.diagnostic hospital
A2852,tavare kere thavarekere opposite of mythri super market
A461,tavarekere magadi road
A1649,tavarekere tavarekere beside maruthi store
A4753,tavarekere tavarekere in front of grama panchayath office
A2392,tavarekere tavarekere slv mobile centre
A4065,tayappana doddi
A4232,tb gate
A572,tb stop nelamangla road
A2653,tb stop tumkur road i.i.h.r.hesaraghatta beside open area
A5023,tb stop tumkur road i.i.h.r.hesaraghatta beside petty shop
A5219,tbegur t.beguru beside open area
A2330,tchuddadenahalli
A4595,tchuddadenahalli dommasandra post  c.h.halli beside yallamma devi temple & govt primary school
A68,tci tumkur road
A3038,telecom colony cross raghava block beside deepa condiments
A3869,telecom layout telecom layout beside park
A2604,telecom layout telecom layout open area
A199,telephone exchange jayanagara 4th block beside bsnl office
A1029,telephone exchange jayanagara 5th block samskruti banquet hall
A349,telephone exchange vasantha nagara beside open area
A792,telephone exchange vasantha nagara beside telephone exchange
A4082,temple
A4075,temple guttepalya beside anjaneya temple
A3443,tennis court virupakshapura beside tennis campus
A3675,tent
A3657,tent  beguru opposite of manjushree bakery
A3040,tghalli
A1694,tghalli tb gate thippagondanahalli in front of t.b.gate
A4823,thagachuguppe
A3903,thagachuguppe tagachaguppe in front of sri manjunath stores
A1008,thagachuguppe tagachaguppe opposite of sri manjunath stores
A4538,thaggalihosahalli gate
A996,thalaghattapura
A3565,thambuchetty palya t.c.palya in front of anthony composite p.u. college
A3503,thambuchetty palya t.c.palya opposite of anthony composite p.u college
A4719,thammanayakanahalli
A4255,thammarasanahalli tammarasanahalli beside  sri rudramuni swamy temple
A1503,thammenahalli palya thamenahallli beside open area
A3284,thammenahalli thamenahallli beside government primary school
A2839,thanisandra
A4365,thanisandra thanisandra beside aralimara
A2744,thaniyur thaniyuru opposite of govt. primary school
A3917,thara hunise tharahunise in front of anjaneya temple
A4955,thara hunise tharahunise in front of eshwara temple
A4405,tharabahalli gate doddajala in front of i.t.c.factory
A696,tharabahalli gate opposite of i.t.c.factory
A2668,tharabana halli choultry tharabanahalli beside saptagiri stores
A3275,tharabana halli choultry tharabanahalli beside sri balaji chicken center
A4406,tharabana halli devanahalli road tharabanahalli in front of govt. school
A3483,tharabana halli gate doddajala beside i.t.c.factory
A2669,tharabana halli hesaraghatta tarabanahalli beside petty shop
A3274,tharabana halli hesaraghatta tarabanahalli beside shreya chats
A3525,tharabana halli in front of mini water tank
A3524,tharabanahalli cross in front of aladamara
A3719,thattaguppe
A5051,thattanahalli gate thattanahalli
A261,thavarekatte chunchana kuppe beside open area
A4721,thavatahalli
A3310,thigalara palya thigalarapalya beside ganesha temple
A18,thigalara palya thigalarapalya beside residential area
A5201,thigalarapalya church beside provision store
A5138,thimmabhovi palya thimmabovie palya beside govt. primary school
A5204,thimmappana palya in front of bytaraya temple
A4954,thimmasandra thimmasandra beside open area
A2740,thimmasandra thimmasandra beside pitty shop
A3916,thimmasandra thimmasandra in front of residential area
A4760,thimmayya garden rt nagara in front of shri byraveshwara swami temple arch
A3095,thimmayya garden rt nagara opposite of shri byraveshwara swami temple arch
A3019,thimmegowdana palya
A1888,thimmenahalli
A4435,thindlu beside vinayaka temple
A2008,thindlu cross
A2211,thindlu cross thindlu beside open area
A2278,thindlu cross thindlu in front of aladamara
A4599,thindlu sarjapura hobli  anekal taluk opposite of ration store & milk product co-operative society
A4615,thindlu sarjapura hobli in front of ration store & milk product co-operative society
A2136,thindlu thindlu besdie n.n.times & marbles
A3442,thindlu thindlu beside m.s.milk kendra
A1693,thippagondanahalli quarters thippagondanahalli opposite of maruthi tailors
A4092,thippasandra
A4559,thippasandra gate aralimara(left side)
A3603,thippasandra gate opposite of aralimara
A5207,thippenahalli anjaneya temple tippenahalli beside sri anjaneya swamy temple
A8,thippenahalli cross tippenahalli cross beside sri manjunatha upahara
A3858,thippenahalli cross tippenahalli cross beside water tank
A4269,thippenahalli tippenahalli beside govt. hospital
A1614,thippuru colony thippuru near water tank
A1613,thippuru opposite of primary school
A4658,thirumagondanahalli cross
A1182,thirumagondanahalli cross attibele hobli anekal taluku opposite of bagawan sri ramanamaharishi ashram
A2156,thirumala daba attur layout beside open area
A1527,thirumala daba attur layout beside sri krishna bakery & sweets
A3278,thirumalapura gate thirumalapura beside basaveshwara provision stores
A2666,thirumalapura gate thirumalapura beside kishore stores
A5209,thirumalapura thirumalapura in front of anjaneya temple
A4859,thirumalapura thirumalapura opposite of anjaneya swamy temple
A3516,thirumalashettyhalli cross beside open area
A535,thirumalashettyhalli cross in front of mayuri bakery & sweets
A925,thirumalashettyhalli cross in front of s.l.v.fast ood
A2720,thirumenahalli gate thirumenahalli in front of anjaneya temple
A4965,thirumenahalli gate thirumenahalli opposite of anjaneya temple
A4542,thirumenahalli thirumenahalli opposite of milk dairy
A4653,thirupalya
A4651,thirupalya govt hospital
A4652,thirupalya muneshwara devasthana
A4557,thiruranga
A4556,thiruranga cross anekal taluk in front of ashwatha katte
A3951,thiruranga cross anekal taluk opposite of ashwatha katte
A4167,thittahalli thitahalli opposite of over head tank
A4016,thittahalli thittahalli beside open area
A4026,thokathimmanadoddi cross tokathimana doddi opposite of narayana estate
A4041,thokathimmanadoddi tokathimana doddi in front of sai temple
A2939,thomas cafe bharathi nagara beside petrol bunk
A814,thomas cafe frazer town in front of vinod auto service
A1275,thoms cafe frazer town opposite of car trendz
A5220,thonachaguppe tonachikuppe beside open area
A3276,thore nagasandra cross
A3315,thore nagasandra thore nagasandra beside residential area
A1705,thore palya gate beside open area
A5211,thoredoddi thore doddi in front of govt. hospital
A1502,thotada guddadahalli thotadaguradahalli beside hotel mahalakshmi
A4768,thotada guddadahalli thotadaguradahalli beside karthik stores
A3317,thotagere temple basavanna temple beside s.b.s.tent house
A1732,thubarahalli
A21,thunga nagara tunga nagara beside sneha telecommunications
A2917,thurahalli
A2916,thurahalli main road
A1854,thyagadahalli thayadahalli in front of govt. primary school
A3169,thyagaraja nagara thyagaraja nagara 2nd block beside iyangar bakery
A2807,thyagaraja nagara thyagaraja nagara beside apollo pharmacy
A5212,thyamagondlu thyamagondlu in front of panchayat office
A4126,tibetian college hejjala in front of dalailama education institutes
A374,tibetian college in front of seven hills green park restaurant
A5222,timber yard layout byatarayanapura opposite of nagadevatha temple
A551,tin factory
A1968,tin factory dooravani nagara opposite of sudhir weigh bridge
A5225,tindlu
A2123,tippasandra hal 2nd stage opposite of columbia asia
A1269,tippasandra indiranagara beside spencers super  columbia asia
